,school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,letter_grade,reason_course,reason_home,reason_other,reason_reputation,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,guardian_father,guardian_mother,guardian_other
282,0,1,18,1,0,1,3,2,2,1,0,0,0,0,0,1,0,1,0,4,4,5,2,4,5,8,7,8,7,C,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
283,0,1,16,1,0,1,3,3,3,2,0,1,1,0,0,0,1,1,0,5,3,3,1,3,2,4,9,11,10,C,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
284,0,1,18,1,0,1,2,1,1,1,0,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,7,8,6,C,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
285,0,1,16,0,0,1,2,1,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,2,14,13,12,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
286,0,1,17,0,0,1,2,1,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,12,12,13,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
287,0,1,17,1,1,1,1,1,2,1,0,0,1,0,1,1,1,1,0,4,4,4,1,2,5,0,9,10,10,C,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
288,0,0,18,1,1,0,2,1,1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,3,5,2,12,12,13,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
289,0,0,17,1,1,1,4,2,1,3.5,0,0,1,0,1,1,1,1,0,4,2,3,1,1,4,2,14,15,17,A,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
290,0,0,19,1,0,1,2,2,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,10,10,11,B,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
291,0,1,18,1,1,1,2,1,3,2,0,0,0,0,1,0,0,1,0,4,4,5,3.5,4,5,4,11,10,11,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
292,0,0,17,0,0,1,4,2,1,3,0,0,1,0,1,1,1,1,0,4,3,4,1,3,5,2,11,12,14,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
293,0,0,18,1,1,1,1,1,1,3,0,0,1,0,0,0,1,0,0,4,4,3,2,3,3,4,11,12,14,B,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
294,0,0,18,0,0,1,2,2,1,2,0,1,0,0,0,1,1,0,0,3,2,3,1,1,5,4,11,11,13,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
295,0,1,19,1,1,0,4,3,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,4,11,13,14,B,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
296,0,1,18,1,0,1,2,1,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,2,16,16,16,A,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
297,0,1,17,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9,10,10,C,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
298,0,0,17,1,1,1,2,2,1,3.5,0,0,0,0,1,1,1,1,1,3,4,1,1,1,2,2,10,11,12,B,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
299,0,0,20,0,0,1,2,1,2,2,0,0,1,1,1,1,0,1,1,2.5,2,3,1,2,2,8,10,12,12,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
300,0,0,18,1,0,1,4,3,1,2,0,0,1,0,0,1,1,1,1,3,1.5,2,1,3,2,2,15,15,15,B,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
301,0,1,18,1,0,1,4,3,1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,3,2,10,10,11,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
302,0,1,18,0,0,1,3,2,1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,3,2,10,11,12,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
303,0,0,17,1,0,1,3,3,1,3,0,0,0,0,1,0,1,0,0,3,2,3,1,1,4,2,15,12,13,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
304,0,0,18,1,0,1,2,2,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,3,0,11,12,13,B,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
305,0,1,17,1,0,1,2,2,2,1,0,0,0,0,0,1,0,1,0,4,4,4,2,3,4,8,8,8,9,C,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
306,0,1,18,0,1,0,3,4,2,2,0,0,1,0,1,1,1,1,0,4,2,5,3,4,1,6,15,16,16,A,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
307,0,1,17,1,0,1,3,1,1,2,0,0,0,0,1,1,1,1,1,5,4,4,3,4,5,0,11,11,14,B,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
308,0,0,18,0,0,1,4,4,2,2,0,0,0,0,1,1,1,1,0,4,3,4,2,2,4,8,10,11,12,B,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
309,0,1,18,1,0,1,4,2,1,2,0,0,1,0,1,1,1,1,1,5,4,5,1,3,5,4,10,12,14,B,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
310,0,0,18,0,0,1,2,1,2,2,0,0,1,0,0,1,0,1,1,4,3,5,1,2,3,12,8,9,10,C,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
311,0,0,19,1,0,1,3,3,1,2,0,0,1,0,1,1,1,1,0,4,3,5,3,3,5,15,11,12,12,B,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
312,0,0,18,1,0,1,2,3,1,3.5,0,0,1,0,1,1,1,1,1,4,5,5,1,3,2,10,16,16,16,A,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
313,0,0,18,1,1,1,1,1,2,2,0,0,1,0,0,0,1,0,0,4,4,3,1,1,3,2,13,13,13,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
314,0,1,17,0,0,1,1,2,1,2,0,0,1,0,1,0,1,0,1,3,5,2,2,2,1,2,16,17,18,A,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
315,0,0,18,1,0,1,2,1,1,2,0,0,1,0,0,1,1,1,1,4,2,5,1,2,1,8,14,14,15,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
316,0,0,17,1,0,1,2,4,2,2,0,0,1,0,0,1,1,1,1,4,3,3,1,1,1,6,15,16,16,A,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
317,0,0,17,1,1,1,2,2,2,2,0,1,1,0,0,1,1,1,1,4,4,4,2,3,5,6,12,12,12,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
318,0,0,18,0,0,0,3,2,2,2,0,0,0,0,0,0,0,1,1,4,1.5,1,1,1,5,15,12,9,10,C,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
319,0,1,18,1,0,1,4,4,2,1,0,0,0,0,1,1,1,1,0,3,2,4,1,4,3,6,11,12,12,B,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
320,0,0,18,1,0,1,4,4,1,2,0,1,1,0,1,1,1,1,1,2.5,4,4,1,1,4,2,14,12,13,B,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
321,0,0,17,1,0,1,2,2,3,3,0,0,1,0,0,1,1,1,1,4,2,3,1,1,1,8,13,15,15,B,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
322,0,0,19,0,0,1,3,2,1,2,0,1,1,0,0,1,0,1,0,3,3,3,3.5,3,3,0,9,8,10,C,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
323,0,1,18,1,1,1,4,3,2,1,0,0,0,0,1,1,1,1,0,4,2,3,1,2,1,0,10,10,10,C,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
324,0,1,18,1,0,1,1,2,2,1,0,0,0,0,0,0,0,1,0,3,4,4,2,4,4,10,10,10,11,B,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
325,0,1,17,1,1,0,4,1,2,1,0,0,0,0,1,1,1,1,1,4,5,4,2,4,5,15,11,11,10,C,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
326,0,1,17,1,1,0,3,2,1,1,0,0,0,0,0,1,1,1,0,4,4,4,3,4,3,15,13,13,13,B,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
327,0,0,18,0,1,1,1,1,2,3.5,0,0,1,0,1,1,1,0,0,5,2,2,1,1,3,2,17,17,18,A,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
328,0,0,18,1,0,1,1,1,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,0,12,13,13,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
329,0,0,17,1,0,1,2,2,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,12,12,12,14,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
330,0,0,18,1,0,1,2,1,2,2,0,0,0,0,1,1,1,1,1,4,3,1,1,1,5,10,12,13,14,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
331,0,1,17,1,0,1,1,1,1,2,0,0,0,0,0,0,1,1,0,4,3,3,1,2,4,0,12,12,12,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
332,0,0,18,1,0,1,2,2,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,2,0,18,18,18,A,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
333,0,0,17,1,0,1,1,1,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,13,13,14,B,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
334,0,1,18,1,0,1,2,1,1,3,0,0,0,0,1,1,1,1,0,4,2,4,1,3,2,0,14,15,15,B,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
335,0,1,18,1,1,0,4,4,1,2,0,0,1,0,1,1,1,1,0,5,4,3,1,1,2,0,17,17,17,A,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
336,0,1,18,1,0,1,4,2,1,2,0,0,1,0,1,1,1,1,1,4,3,2,1,4,5,2,15,16,16,A,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
337,0,0,17,1,0,1,4,3,1,3,0,0,1,0,0,1,1,1,0,4,2,2,1,2,3,0,17,18,18,A,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
338,0,0,17,0,1,1,3,1,2,3.5,0,0,1,0,0,1,1,0,0,3,1.5,2,1,1,3,0,18,19,19,A,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
339,0,1,18,0,1,1,3,2,2,3,0,0,1,0,1,1,1,1,0,5,4,2,1,1,4,0,14,15,15,B,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
340,0,1,17,1,0,1,3,3,1,1,0,0,1,0,0,1,1,1,0,4,4,3,1,3,5,0,14,15,15,B,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
341,0,0,19,1,0,1,4,4,2,2,0,0,1,0,1,1,1,1,0,2.5,3,4,2,3,2,2,14,13,13,B,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
342,0,0,18,1,1,1,4,3,2,2,0,0,1,0,0,1,1,1,1,4,4,5,1,2,2,0,13,14,14,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
343,0,0,18,1,0,1,4,3,1,3.5,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,17,17,A,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
344,0,1,18,1,1,1,4,4,1,1,0,0,1,0,0,1,1,1,1,2.5,4,2,2,2,1,0,18,18,17,A,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
345,0,0,18,1,1,0,4,4,1,2,0,0,1,1,0,1,1,1,1,4,2,4,1,1,4,0,14,15,15,B,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
346,0,1,17,1,1,1,4,4,2,1,0,0,0,0,0,1,1,1,0,4,1.5,1,2,2,5,0,12,13,13,B,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
347,0,0,17,0,0,1,4,4,2,3,0,0,1,0,1,1,1,1,0,5,3,4,1,1,5,0,7,7,8,C,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
348,0,0,17,1,0,1,4,2,2,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,16,16,A,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
349,0,0,17,1,0,1,3,2,1,3.5,0,0,1,0,1,0,1,1,0,5,2,2,1,2,5,0,18,18,18,A,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
350,0,1,19,0,1,1,2,1,2,3,0,0,0,0,1,1,1,1,1,4,3,1,1,1,5,0,9,10,11,B,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
351,0,1,20,1,0,0,3,2,1,1,0,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,14,15,15,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
352,0,1,19,0,0,1,3,3,1,2,0,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,10,10,11,B,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
353,0,0,18,1,0,1,1,4,1,2,0,1,1,0,0,0,1,0,1,3,4,4,1,2,5,2,10,10,11,B,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
354,0,0,18,1,0,1,2,1,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,2,1,2,12,12,15,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
355,0,0,17,1,0,1,2,3,2,2,0,0,0,0,1,1,1,1,1,4,2,1,1,1,3,2,11,12,14,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
356,0,0,17,0,0,1,4,4,1,1,0,0,0,0,1,1,1,1,0,4,4,4,1,1,5,2,15,16,17,A,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
357,0,0,18,1,0,1,4,3,1,3,0,0,1,0,1,1,1,1,1,4,3,4,1,1,5,2,14,15,17,A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
358,0,0,18,1,1,1,4,3,2,1,0,0,1,0,0,1,1,1,0,3,2,4,1,4,1,8,12,12,15,B,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
359,0,0,17,0,0,1,3,4,1,3,0,0,1,0,1,0,1,1,0,4,3,4,2,5,5,2,15,15,17,A,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
360,0,0,18,1,0,1,3,3,1,2,0,0,1,0,0,1,1,1,0,4,1.5,4,1,1,3,8,11,12,14,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
361,0,1,19,1,0,1,4,2,2,2,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,9,11,10,10,C,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
362,0,0,18,1,0,1,4,4,1,2,0,0,1,0,0,1,1,1,0,4,4,4,3,3,5,0,12,11,13,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
363,0,0,18,1,0,1,3,4,1,1,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,4,11,12,14,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
364,0,0,17,1,0,1,4,4,1,1,0,0,0,0,1,1,1,1,0,5,3,4,1,2,5,2,14,15,17,A,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
365,0,0,17,1,0,0,4,3,1,2,0,0,1,0,0,1,1,1,1,5,2,2,1,2,5,14,15,14,17,A,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
366,0,0,17,1,1,0,3,3,1,2,0,1,1,0,0,1,1,1,0,5,3,3,1,1,5,0,12,12,13,B,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
367,0,0,17,1,1,1,2,1,1,2,0,0,0,0,1,1,1,1,0,4,2,3,2,2,2,2,11,12,14,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
368,0,1,18,1,1,1,4,4,1,1,0,0,1,0,0,1,1,1,0,4,2,5,3,4,5,2,8,9,11,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
369,0,0,19,1,0,1,1,1,3,3,0,0,0,0,1,1,0,0,1,2.5,5,5,3.5,3,5,12,10,10,11,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
370,0,0,19,1,1,0,1,1,3,2,0,0,1,0,0,0,1,1,1,5,3,4,1,1,4,2,8,8,9,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
371,0,0,18,1,0,1,2,2,1,1,0,0,1,0,1,1,1,1,1,4,3,5,2,4,5,2,10,10,10,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
372,0,0,17,1,0,1,2,2,1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,3,4,14,13,13,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
373,0,0,17,0,1,1,2,2,1,3,0,0,1,0,1,1,1,1,0,3,3,2,2,2,3,0,11,11,10,C,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
374,0,0,17,1,0,1,3,1,1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,5,0,17,18,17,A,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
375,0,0,17,1,1,1,0,2,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,14,14,15,B,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
376,0,0,18,1,0,1,1,1,2,3,0,0,0,0,1,1,1,1,0,4,5,5,1,2,2,0,14,14,14,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
377,0,1,18,1,0,1,4,4,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,0,13,14,13,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
378,0,1,17,1,0,1,3,3,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,0,17,18,17,A,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
379,0,1,17,0,0,1,2,2,3.5,1,0,0,1,0,0,1,1,1,0,4,4,5,3.5,5,4,2,11,10,10,C,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
380,0,0,17,1,0,1,4,4,1,3,0,0,1,0,1,1,1,1,0,5,4,4,1,3,4,0,13,12,13,B,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
381,0,0,17,1,0,1,4,4,2,3,0,0,1,0,0,0,1,1,1,4,3,3,1,2,4,4,15,14,15,B,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
382,0,0,17,1,0,1,3,3,1,1,0,0,1,1,1,1,1,1,0,4,2,5,2,5,5,2,11,12,11,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
383,0,1,18,1,1,1,2,2,1,3.5,0,0,1,1,1,1,1,1,0,4,5,5,2,4,5,0,11,11,12,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
384,0,1,19,0,0,1,3,2,1,1,0,0,1,0,0,0,1,0,1,5,3,4,2,2,5,0,11,10,10,C,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
385,0,0,18,1,0,1,2,2,3.5,2,0,0,0,0,1,1,1,0,1,4,2,5,1,1,2,2,10,9,10,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
386,0,0,17,0,0,1,2,4,1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,5,0,15,15,15,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
387,0,1,18,1,0,1,2,2,1,1,0,0,0,0,0,0,1,1,0,5,4,2,1,2,5,6,15,14,15,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
388,0,0,18,1,0,1,3,3,1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,4,8,10,11,12,B,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
389,0,0,18,1,1,1,2,2,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,10,9,12,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
390,0,0,18,0,0,1,2,2,2,3.5,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,6,14,13,14,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
391,0,0,17,1,0,1,3,4,1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,5,8,11,13,14,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
392,0,0,17,1,0,1,3,2,1,2,0,0,1,0,0,1,1,1,1,4,3,2,2,3,2,0,12,13,15,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
393,0,0,18,1,1,1,3,3,1,3.5,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,4,14,14,15,B,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
394,0,0,17,0,0,0,3,2,1,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,2,0,14,14,16,A,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
395,0,1,18,1,0,1,4,4,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,12,12,13,B,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
396,0,1,18,1,1,1,3,4,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,6,16,16,17,A,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
397,0,0,17,1,0,0,2,2,1,2,0,0,1,0,0,1,1,1,1,3,3,1,1,2,4,15,10,12,14,B,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
398,0,0,18,1,0,1,2,3,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,3,0,11,12,14,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
399,0,0,18,1,0,1,3,2,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,4,14,16,17,A,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
400,0,1,18,0,0,1,4,3,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,4,15,14,17,A,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
401,0,1,18,1,0,1,4,3,1,3,0,0,1,0,0,1,1,1,1,5,4,5,2,3,5,0,14,13,14,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
402,0,0,17,1,0,1,4,3,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,3,4,0,11,12,13,B,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
403,0,0,17,1,0,1,2,1,2,2,0,0,1,0,1,1,1,1,1,4,3,4,2,2,1,10,12,15,15,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
404,0,0,17,1,0,1,2,1,1,2,0,0,1,0,1,1,1,1,0,4,3,5,2,4,4,4,12,16,16,A,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
405,0,0,19,1,1,0,2,3,2,1,0,0,0,0,0,1,0,1,0,2.5,2,3,3,4,5,15,10,11,11,B,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
406,0,0,17,1,0,1,3,1,1,1,0,0,1,1,0,1,1,1,1,4,1.5,2,1,1,3,6,10,13,13,B,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
407,0,0,21,1,1,1,4,4,1,3,0,0,0,1,1,1,1,1,0,3,3,2,1,1,5,0,9,12,12,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
408,0,1,18,1,1,1,2,2,1,2,0,0,1,0,1,0,0,1,0,4,4,4,1,3,3,11,9,11,12,B,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
409,0,1,18,1,1,0,3,4,1,2,0,0,0,0,1,1,1,1,1,4,3,5,1,4,2,9,13,14,15,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
410,0,0,17,1,0,1,2,2,1,2,0,0,1,0,1,1,1,1,0,4,3,4,1,3,4,0,13,17,17,A,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
411,0,1,17,1,1,0,4,4,1,3,0,0,1,0,0,1,1,1,0,4,4,2,1,2,4,2,12,15,15,B,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
412,0,0,18,1,1,1,4,2,1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,3,0,14,17,17,A,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
413,0,1,21,0,1,1,1,1,2,2,0,0,1,0,1,1,0,1,1,5,3,3,3.5,2,4,15,9,10,10,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
414,0,0,20,0,0,1,1,1,2,3,0,0,0,0,0,1,1,1,1,3,2,2,1,3,3,8,11,15,15,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
415,0,0,19,1,0,1,4,4,1,1,0,0,1,0,0,1,1,1,1,3,2,5,3.5,4,5,5,9,10,11,B,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
416,0,1,17,1,1,0,3,2,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,2,5,10,16,18,18,A,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
417,0,0,18,1,0,1,3,2,1,3,0,0,1,0,0,1,1,1,1,4,3,4,1,2,2,5,14,17,17,A,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
418,0,1,18,0,0,1,2,3,1,1,0,0,0,0,0,1,1,1,0,3,1.5,3,3.5,5,4,13,13,14,14,B,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
419,0,1,19,1,0,1,2,1,1,1,0,0,0,0,0,1,1,1,0,5,3,4,1,4,4,10,7,11,11,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
420,0,0,18,1,1,0,2,2,2,2,0,0,1,0,0,1,1,1,0,4,1.5,4,1,3,4,10,14,17,17,A,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
421,0,0,20,1,0,1,1,0,2,1,0,1,0,0,0,1,1,1,1,5,3,1,1,1,5,5,8,10,10,C,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
422,0,0,18,1,0,1,3,2,1,2,0,0,1,0,1,0,1,1,1,3,1.5,2,1,2,1,4,10,13,13,B,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
423,1,0,16,1,0,1,1,3,2,1,0,0,1,0,0,1,0,1,1,4,3,3,1,3,5,11,10,11,11,B,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
